Array Size;Time
54600;17509
54700;17826
54800;17618
54900;17824
55000;17605
55100;17859
55200;17876
55300;18083
55400;17711
55500;1799
55600;18043
55700;17878
55800;18133
55900;18203
56000;18054
56100;18244
56200;18441
56300;18256
56400;18315
56500;18209
56600;18402
56700;18141
56800;18459
56900;1847
57000;18544
57100;18515
57200;18634
57300;1852
57400;18754
57500;18749
57600;18863
57700;18891
57800;18937
57900;18874
58000;19014
58100;18783
58200;19058
58300;19137
58400;1911
58500;19182
58600;19279
58700;19275
58800;19299
58900;19286
59000;19226
59100;19384
59200;19153
59300;1946
59400;19244
59500;19281
59600;19595
59700;19332
59800;19674
59900;19522
60000;19744
60100;19304
60200;19883
60300;19794
60400;19981
60500;1992
60600;19987
60700;20045
60800;20105
60900;20184
61000;20208
61100;20002
61200;20308
61300;20279
61400;20311
61500;20208
61600;20409
61700;20436
61800;20476
61900;20508
62000;20416
62100;20591
62200;20644
62300;20774
62400;20835
62500;20873
62600;20913
62700;20702
62800;21011
62900;20702
63000;211
63100;21036
63200;2114
63300;21154
63400;21154
63500;21209
63600;21393
63700;21398
63800;21333
63900;21408
64000;21336
64100;21457
64200;21557
64300;2157
64400;21636
64500;21599
64600;21408
64700;21742
64800;2177
64900;21864
65000;21864
65100;21864
65200;22049
65300;22259
65400;22015
65500;22063
65600;22137
65700;22234
65800;22204
65900;22303
66000;22267
66100;22243
66200;22342
66300;22397
66400;22485
66500;22533
66600;22623
66700;22555
66800;22637
66900;22638
67000;22559
67100;22729
67200;22765
67300;22561
67400;22899
67500;22919
67600;23066
67700;23021
67800;23123
67900;23148
68000;23212
68100;23305
68200;23282
68300;23522
68400;23367
68500;2345
68600;23419
68700;23408
68800;23482
68900;23516
69000;23574
69100;23723
69200;23713
69300;23546
69400;23766
69500;23833
69600;23929
69700;23874
69800;23943
69900;23963
70000;23991
70100;24024
70200;24094
70300;24145
70400;24228
70500;24369
70600;24324
70700;24334
70800;24364
70900;24396
71000;24461
71100;24453
71200;2448
71300;24568
71400;24603
71500;24394
71600;24673
71700;24808
71800;24805
71900;24968
72000;24874
72100;24933
72200;25031
72300;25114
72400;25312
72500;25093
72600;2515
72700;24895
72800;25298
72900;25189
73000;25029
73100;25415
73200;25044
73300;25464
73400;25467
73500;25519
73600;25566
73700;25583
73800;25577
73900;2567
74000;25722
74100;2572
74200;25892
74300;2595
74400;26043
74500;26083
74600;2612
74700;26273
74800;26221
74900;26708
75000;26491
75100;2686
75200;26351
75300;32087
75400;26489
75500;26839
75600;28244
75700;2673
75800;26603
75900;26615
76000;26722
76100;26821
76200;26739
76300;26884
76400;26778
76500;27205
76600;26941
76700;26967
76800;27045
76900;27132
77000;27232
77100;27362
77200;27094
77300;27253
77400;27334
77500;27364
77600;28228
77700;27434
77800;27495
77900;27615
78000;27747
78100;27669
78200;27656
78300;27688
78400;27727
78500;27926
78600;27923
78700;27852
78800;27907
78900;27675
79000;28029
79100;28063
79200;28101
79300;28261
79400;28173
79500;28244
79600;28688
79700;28504
79800;28486
79900;2899
80000;28508
80100;28569
80200;28621
80300;2866
80400;28648
80500;28694
80600;28738
80700;28775
80800;28819
80900;2896
81000;28919
81100;28946
81200;29204
81300;29169
81400;29108
81500;294
81600;29547
81700;29384
81800;29323
81900;29346
82000;29657
82100;29481
82200;29703
82300;29631
82400;29323
82500;29242
82600;29197
82700;29191
82800;29119
82900;29125
83000;28963
83100;29082
83200;28989
83300;28921
83400;28912
83500;29001
83600;28902
83700;28795
83800;28893
83900;28881
84000;28756
84100;28695
84200;28773
84300;28794
84400;2869
84500;28643
84600;28243
84700;28542
84800;28873
84900;28715
85000;28501
85100;28604
85200;28628
85300;28222
85400;2833
85500;28313
85600;28278
85700;28363
85800;28407
85900;28281
86000;27935
86100;28496
86200;28324
86300;28462
86400;28535
86500;28418
86600;2845
86700;28134
86800;28563
86900;28958
87000;28612
87100;28646
87200;28404
87300;2863
87400;28737
87500;28782
87600;28891
87700;28875
87800;28978
87900;29009
88000;28977
88100;28993
88200;29035
88300;29597
88400;29075
88500;29155
88600;29285
88700;29266
88800;29285
88900;29513
89000;29472
89100;29482
89200;2942
89300;29963
89400;2951
89500;29654
89600;29714
89700;29898
89800;29674
89900;29689
90000;29763
90100;29781
90200;29931
90300;29955
90400;30011
90500;29947
90600;29959
90700;29967
90800;30059
90900;30167
91000;30679
91100;30261
91200;31168
91300;30351
91400;30389
91500;30305
91600;31297
91700;30378
91800;30503
91900;30552
92000;30502
92100;30556
92200;30626
92300;30628
92400;30616
92500;30856
92600;3081
92700;31042
92800;30932
92900;31016
93000;30919
93100;31139
93200;31032
93300;31399
93400;31066
93500;31011
93600;31162
93700;31255
93800;31188
93900;31199
94000;31267
94100;31858
94200;3145
94300;31406
94400;31619
94500;31601
94600;31336
94700;31502
94800;31701
94900;31664
95000;31717
95100;31874
95200;31713
95300;3185
95400;31886
95500;31839
95600;32009
95700;32037
95800;32093
95900;32141
96000;32091
96100;32081
96200;32143
96300;32156
96400;32254
96500;32131
96600;32302
96700;32316
96800;32447
96900;32556
97000;32444
97100;32689
97200;32548
97300;32586
97400;3275
97500;32662
97600;32703
97700;32714
97800;32726
97900;33105
98000;32874
98100;32883
98200;32971
98300;33024
98400;33145
98500;33136
98600;33101
98700;33243
98800;3323
98900;33397
99000;33278
99100;33247
99200;33344
99300;33313
99400;33442
99500;33399
99600;33531
99700;33605
99800;33683
99900;33713
100000;33789
