Array Size;Time
45400;4947
45500;4267
45600;4283
45700;4067
45800;4798
45900;5398
46000;5089
46100;3388
46200;5107
46300;5415
46400;5082
46500;4657
46600;3724
46700;2786
46800;3316
46900;4086
47000;4568
47100;4994
47200;4857
47300;4384
47400;4291
47500;4265
47600;4428
47700;4438
47800;4919
47900;3968
48000;4422
48100;5549
48200;5125
48300;5607
48400;4996
48500;4006
48600;5083
48700;4568
48800;4755
48900;469
49000;54
49100;4044
49200;5255
49300;5767
49400;4157
49500;4938
49600;4906
49700;4925
49800;5148
49900;5828
50000;4401
50100;6056
50200;4668
50300;5663
50400;506
50500;5458
50600;5893
50700;5883
50800;5674
50900;5853
51000;4694
51100;5599
51200;5866
51300;5513999999
51400;5361
51500;462
51600;49
51700;5425
51800;5292
51900;5132
52000;5039
52100;6282
52200;5313
52300;5918
52400;5733
52500;5965
52600;5172
52700;592
52800;5698
52900;5937
53000;5436
53100;5569
53200;5885
53300;5158
53400;4185
53500;6647
53600;5845
53700;4735
53800;494
53900;5744
54000;4412
54100;5045
54200;5057
54300;6151
54400;5962
54500;6196
54600;6047
54700;3352
54800;5587
54900;6436
55000;629
55100;6124
55200;6021
55300;5461
55400;584
55500;3786
55600;5627
55700;5555
55800;5849
55900;5601
56000;6279
56100;6661
56200;6178
56300;5967
56400;5543
56500;5158999999
56600;5612
56700;6271
56800;5058
56900;529
57000;6378
57100;6215
57200;5638
57300;5835
57400;5839
57500;6405
57600;5706
57700;544
57800;6416
57900;5952
58000;6366
58100;566
58200;6637
58300;6382
58400;6248
58500;5237
58600;6775
58700;5693
58800;5053
58900;5855
59000;6529
59100;6738
59200;7056
59300;6449
59400;6184
59500;6484
59600;6267
59700;6456
59800;6146
59900;6195
60000;6435
60100;6202
60200;5822
60300;6938
60400;7011
60500;6797
60600;6336
60700;5647
60800;6527
60900;5455
61000;6935
61100;6177
61200;6882
61300;7006
61400;6639
61500;6766
61600;6006
61700;5951
61800;7817
61900;751
62000;6591
62100;6775
62200;7489
62300;6241
62400;6527
62500;7583
62600;7122
62700;6766
62800;5419
62900;5995
63000;7334
63100;7224
63200;6549
63300;7354
63400;6604999999
63500;7576
63600;7353
63700;6467
63800;725
63900;6996
64000;7246
64100;7506
64200;769
64300;7606
64400;6225
64500;644
64600;6501
64700;7053
64800;6800999999
64900;6874
65000;6709
65100;7499
65200;662
65300;7491
65400;6812
65500;7909
65600;6552
65700;7731
65800;6879
65900;5992
66000;7609
66100;7635
66200;71
66300;7268
66400;6243
66500;7217
66600;7179
66700;6989
66800;7627
66900;6394
67000;7042
67100;7363
67200;7172
67300;7557
67400;6633
67500;6621
67600;605
67700;7465
67800;7446
67900;8191
68000;6907
68100;7891
68200;7367
68300;6551
68400;8113
68500;8316
68600;8213
68700;6747
68800;7915
68900;7211
69000;7832
69100;7315
69200;7893
69300;8338
69400;541
69500;7324
69600;7382
69700;7133
69800;795
69900;7967
70000;6527
70100;7671
70200;8709
70300;7249
70400;8226
70500;7542
70600;81
70700;7889
70800;7307
70900;6662
71000;8498
71100;8012
71200;7818
71300;7473
71400;8654
71500;6032
71600;8292
71700;785
71800;8702
71900;8738
72000;801
72100;8337
72200;7008
72300;6925
72400;7963
72500;7673
72600;6755
72700;8781
72800;7803
72900;8556
73000;8661
73100;7937
73200;7651
73300;7522
73400;8548
73500;8507
73600;8049
73700;8802
73800;6966
73900;7904
74000;9052
74100;8268
74200;8451
74300;9018
74400;8791
74500;7804
74600;808
74700;7796
74800;8194
74900;8897
75000;8646
75100;8557
75200;8369
75300;8596
75400;919
75500;8437
75600;8382
75700;8403
75800;8714
75900;9311
76000;8264
76100;8917
76200;8434
76300;7742
76400;8938
76500;7908
76600;8185
76700;8878
76800;8565
76900;7734
77000;8376
77100;819
77200;9536
77300;9437
77400;8592
77500;8002
77600;9027
77700;7463
77800;8267
77900;9409
78000;9023
78100;8657
78200;7692
78300;8262
78400;965
78500;9191
78600;7351
78700;8327
78800;81
78900;7896
79000;9015
79100;9665
79200;9344
79300;9213
79400;9041
79500;9376
79600;837
79700;1004
79800;894
79900;10013
80000;8782
80100;9402
80200;8886
80300;9169
80400;9517
80500;923
80600;9158
80700;9618
80800;905
80900;9828
81000;9297
81100;8681
81200;9802
81300;9256
81400;8707
81500;9121
81600;8939
81700;8877
81800;9255
81900;9603
82000;9435
82100;9678
82200;10039
82300;8945
82400;9793
82500;9637
82600;8835
82700;9583
82800;10058
82900;885
83000;9123
83100;9826
83200;9809
83300;9568
83400;9571
83500;9152
83600;9479
83700;9635
83800;8904
83900;9589
84000;9267
84100;9595
84200;9514
84300;8842
84400;9956
84500;10136
84600;10139
84700;10443
84800;9792
84900;10053
85000;10408
85100;9918
85200;10039
85300;11226
85400;9568
85500;8835
85600;9265
85700;10402
85800;10253
85900;9954
86000;8816
86100;10442
86200;10261
86300;10574
86400;1074
86500;10336
86600;10475
86700;9408
86800;10582
86900;10522
87000;10561
87100;10519
87200;10289
87300;9342
87400;9764
87500;10227
87600;1005
87700;9476
87800;10318
87900;1014
88000;969
88100;10375
88200;10462
88300;10516
88400;9547
88500;10914
88600;10698
88700;9761
88800;10138
88900;10254
89000;10414
89100;9413
89200;11335
89300;11232
89400;11094
89500;9872
89600;1082
89700;9777
89800;10666
89900;10482
90000;9982
90100;9991
90200;9766
90300;10625
90400;9608
90500;9743
90600;11133
90700;10263
90800;11169
90900;1153
91000;10632
91100;10764
91200;11488
91300;11136
91400;11055
91500;10953
91600;9839
91700;10719
91800;11005
91900;10513
92000;10885
92100;11327
92200;11585
92300;11013
92400;10672
92500;10786
92600;11407
92700;10824
92800;10813
92900;11106
93000;10827
93100;10269
93200;9704
93300;11222
93400;1123
93500;12163
93600;11624
93700;11056
93800;10468
93900;10818
94000;12124
94100;10864
94200;10736
94300;10877
94400;11104
94500;11707
94600;10778
94700;1053
94800;10858
94900;9962
95000;11859
95100;967
95200;11498
95300;11518
95400;11723
95500;11594
95600;11362
95700;10241
95800;10629
95900;10649
96000;11108
96100;11901
96200;11876
96300;10846
96400;12251
96500;11477
96600;11546
96700;1122
96800;1115
96900;11583
97000;10686
97100;1159
97200;10571
97300;11821
97400;11424
97500;11578
97600;11245
97700;11389
97800;11752
97900;11556
98000;1207
98100;11142
98200;12746
98300;12511
98400;11223
98500;11127
98600;12235
98700;12139
98800;11107
98900;12334
99000;11523
99100;11533
99200;11238
99300;11825
99400;10722
99500;11821
99600;12636
99700;12357
99800;12312
99900;12308
100000;1169
