Array Size;Time
54500;21856
54600;21708
54700;21987
54800;21889
54900;22008
55000;22059
55100;2195
55200;22176
55300;22216
55400;22278
55500;22724
55600;22458
55700;22513
55800;22378
55900;22591
56000;22638
56100;22609
56200;2275
56300;22817
56400;22875
56500;22783
56600;22826
56700;22899
56800;22928
56900;22704
57000;23052
57100;23062
57200;23216
57300;2319
57400;23219
57500;23208
57600;23296
57700;23044
57800;23411
57900;23468
58000;23515
58100;23579
58200;23472
58300;23514
58400;2373
58500;23487
58600;23773
58700;2383
58800;23719
58900;24005
59000;23972
59100;23897
59200;24133
59300;23916
59400;242
59500;24247
59600;24288
59700;24323
59800;24377
59900;24424
60000;24192
60100;2462999999
60200;24593
60300;24397
60400;24732
60500;24796
60600;24632
60700;24822
60800;24992
60900;25074
61000;2504
61100;25098
61200;25093
61300;251
61400;24994
61500;25241
61600;25308
61700;25141
61800;25287
61900;25043
62000;25205
62100;25253
62200;24934
62300;25308
62400;25217
62500;25687
62600;25285
62700;25167
62800;25031
62900;2528
63000;25191
63100;25057
63200;25256
63300;25525
63400;25189
63500;25341
63600;25256
63700;25397
63800;2546
63900;25962
64000;26109
64100;25655
64200;25625
64300;25369
64400;25727
64500;25507
64600;25816
64700;25287
64800;25641
64900;25955
65000;25896
65100;25734
65200;25999
65300;26008
65400;25973
65500;26118
65600;26158
65700;26021
65800;26311
65900;26355
66000;2616
66100;26281
66200;26532
66300;26545
66400;26696
66500;26588
66600;26611
66700;26631
66800;26298
66900;26606
67000;26805
67100;26839
67200;26886
67300;27012
67400;27042
67500;26922
67600;27065
67700;27101
67800;27163
67900;27051
68000;27214
68100;27346
68200;27425
68300;2741
68400;27358
68500;27391
68600;27087
68700;27504
68800;27168
68900;27604
69000;27608
69100;27687
69200;27692
69300;27761
69400;27582
69500;27605
69600;27911
69700;27877
69800;27986
69900;27985
70000;28045
70100;2815
70200;27888
70300;28261
70400;2822
70500;28449
70600;28469
70700;28385
70800;28708
70900;2859
71000;28605
71100;28241
71200;28317
71300;28633
71400;2866
71500;28697
71600;28777
71700;28833
71800;28839
71900;29
72000;28921
72100;29051
72200;28971
72300;29267
72400;29215
72500;29311
72600;2936
72700;29394
72800;29411
72900;29474
73000;29561
73100;29547
73200;29577
73300;29878
73400;29592
73500;29244
73600;29609
73700;2975
73800;29792
73900;29801
74000;29643
74100;29864
74200;30044
74300;30067
74400;29866
74500;30193
74600;30131
74700;30158
74800;30332
74900;30323
75000;30075
75100;30486
75200;30106
75300;30446
75400;30523
75500;30439
75600;30317
75700;30484
75800;30695
75900;30824
76000;31001
76100;30634
76200;30786
76300;31002
76400;30957
76500;3099
76600;31141
76700;31138
76800;31059
76900;31277
77000;31313
77100;31376
77200;31424
77300;31172
77400;31506
77500;31323
77600;31622
77700;31526
77800;31612
77900;31731
78000;31655
78100;31835
78200;31861
78300;31757
78400;31957
78500;31956
78600;32056
78700;32107
78800;32172
78900;32209
79000;32212
79100;3218
79200;32225
79300;31947
79400;32268
79500;33135
79600;32132
79700;3242
79800;32455
79900;32455
80000;32582
80100;32544
80200;3265
80300;32724
80400;32675
80500;3277
80600;32835
80700;32921
80800;32946
80900;33029
81000;33055
81100;33063
81200;33091
81300;3313
81400;33257
81500;33365
81600;33285
81700;33338
81800;33422
81900;33274
82000;33421
82100;33537
82200;335
82300;33586
82400;33643
82500;3369
82600;33806
82700;33836
82800;33863
82900;33851
83000;33961
83100;34
83200;34
83300;33955
83400;34193
83500;34311
83600;34213
83700;34381
83800;34459
83900;34483
84000;34475
84100;34741
84200;34296
84300;34481
84400;34604
84500;34539
84600;34696
84700;34677
84800;34852
84900;3485
85000;3489
85100;3481
85200;34943
85300;35129
85400;35136
85500;35232
