Array Size;Time
54500;20314
54600;20938
54700;20536
54800;20688
54900;20528
55000;2083
55100;20554
55200;20941
55300;20726
55400;21043
55500;20419
55600;21165
55700;21188
55800;21218
55900;21274
56000;21365
56100;21338
56200;21422
56300;2147
56400;21508
56500;21356
56600;21553
56700;21425
56800;21677
56900;21899
57000;21843
57100;21859
57200;21812
57300;21966
57400;2202
57500;22071
57600;2192
57700;22171
57800;22257
57900;22271
58000;22433
58100;22293
58200;22531
58300;22279
58400;22701
58500;22357
58600;22481
58700;22921
58800;2277
58900;22837
59000;2291
59100;22912
59200;23044
59300;2314699999
59400;23175
59500;23154
59600;22952
59700;23297
59800;23026
59900;23408
60000;23524
60100;23513
60200;23566
60300;23374
60400;23677
60500;23699
60600;23733
60700;23898
60800;23694
60900;23947
61000;23993
61100;23711
61200;24114
61300;23869
61400;24261
61500;24239
61600;24068
61700;23903
61800;2377
61900;23566
62000;23417
62100;23285
62200;22631
62300;23025
62400;22641
62500;22813
62600;22598
62700;22319
62800;22176
62900;21859
63000;21911
63100;2154
63200;21574
63300;21284
63400;21282
63500;21175
63600;21198
63700;2128
63800;21092
63900;21358
64000;21073
64100;2144
64200;21478
64300;21376
64400;21694
64500;21304
64600;21737
64700;21544
64800;21785
64900;21739
65000;21791
65100;21897
65200;21758
65300;22035
65400;21907
65500;22038
65600;21735
65700;22104
65800;22104
65900;22115
66000;22228
66100;22167
66200;22399
66300;22157
66400;22383
66500;22312
66600;22548
66700;22591
66800;22337
66900;22671
67000;22707
67100;227
67200;22808
67300;22854
67400;22899
67500;22904
67600;223
67700;22954
67800;22666
67900;22986
68000;22981
68100;23017
68200;23113
68300;22958
68400;23212
68500;23173
68600;23286
68700;23367
68800;23308
68900;23468
69000;2348
69100;23495
69200;23593
69300;2293
69400;23707
69500;23429
69600;23805
69700;2378
69800;23926
69900;23603
70000;23986
70100;23966
70200;24103
70300;24105
70400;23963
70500;24185
70600;24256
70700;24334
70800;24331
70900;24163
71000;24437
71100;24508
71200;24454
71300;24579
71400;24396
71500;24645
71600;24732
71700;24562
71800;24781
71900;24799
72000;24874
72100;2488
72200;25051
72300;24992
72400;24976
72500;25038
72600;24898
72700;25248
72800;25329
72900;25284
73000;25383
73100;25418
73200;24887
73300;25498
73400;25581
73500;25607
73600;25639
73700;25658
73800;25686
73900;25755
74000;25826
74100;25751
74200;25914
74300;25762
74400;25977
74500;26025
74600;26131
74700;25751
74800;26172
74900;26197
75000;26197
75100;26314
75200;26233
75300;2617
75400;26342
75500;26342
75600;26281
75700;27301
75800;26522
75900;26529
76000;2657
76100;26655
76200;26664
76300;26644
76400;26744
76500;26783
76600;26552
76700;26929
76800;26912
76900;27094
77000;26686
77100;27076
77200;27088
77300;26977
77400;27254
77500;2733
77600;27388
77700;2739
77800;27401
77900;27472
78000;275
78100;27599
78200;28013
78300;27651
78400;27694
78500;27737
78600;27623
78700;27459
78800;27865
78900;27918
79000;27983
79100;28099
79200;27755
79300;2805
79400;28088
79500;28137
79600;28317
79700;28392
79800;28271
79900;28401
80000;28469
80100;28586
80200;28528
80300;28698
80400;28699
80500;28781
80600;28644
80700;28714
80800;28853
80900;28667
81000;28866
81100;28922
81200;28926
81300;29134
81400;29181
81500;29242
81600;293
81700;29156
81800;29202
81900;29283
82000;29384
82100;29408
82200;29547
82300;29534
82400;29444
82500;29573
82600;29604
82700;29651
82800;29695
82900;2979
83000;29785
83100;29863
83200;29866
83300;29986
83400;3012
83500;30088
83600;3001
83700;30252
83800;30183
83900;30283
84000;30402
84100;29987
84200;30481
84300;30539
84400;30532
84500;30566
84600;30588
84700;30389
84800;30685
84900;30796
85000;30684
85100;30803
85200;30916
85300;30913
85400;30973
85500;30788
85600;31039
85700;31062
85800;31262
85900;31334
86000;31349
86100;31686
86200;31484
86300;3129
86400;31511
86500;31574
86600;31332
86700;31701
86800;31798
86900;31793
