Array Size;Time
54600;21657
54700;21459
54800;21537
54900;21563
55000;21356
55100;21656
55200;21703
55300;2196
55400;21983
55500;21761
55600;21895
55700;21909
55800;22026
55900;22229
56000;2231
56100;2234
56200;22146
56300;22152
56400;22234
56500;21999
56600;22249
56700;22333
56800;22439
56900;22462
57000;22466
57100;22495
57200;22551
57300;22626
57400;22632
57500;22675
57600;22837
57700;2277699999
57800;22812
57900;22892
58000;23035
58100;23105
58200;23067
58300;23018
58400;2319
58500;23112
58600;22846
58700;22925
58800;23215
58900;2309499999
59000;23304
59100;23331
59200;23243
59300;23446
59400;23446
59500;23298
59600;23714
59700;23949
59800;23867
59900;2371
60000;23503
60100;23827
60200;23795
60300;23854
60400;23893
60500;24094
60600;24185
60700;24071
60800;24292
60900;24114
61000;24262
61100;24014
61200;24329
61300;25058
61400;24383
61500;24398
61600;24469
61700;25138
61800;2499
61900;25134
62000;24997
62100;2494799999
62200;24991
62300;24739
62400;24509
62500;24796
62600;24962
62700;24894
62800;25254
62900;25111
63000;25136
63100;25129
63200;25396
63300;25001
63400;25309
63500;24975
63600;25676
63700;25382
63800;25469
63900;25427
64000;25434
64100;25482
64200;25574
64300;25606
64400;25779
64500;25682
64600;25793
64700;25839
64800;25844
64900;2591
65000;25653
65100;26013
65200;26036
65300;25721
65400;26139
65500;26201
65600;26304
65700;26227
65800;26239
65900;26583
66000;2642
66100;26398
66200;26412
66300;26522
66400;2652
66500;2669
66600;26679
66700;26726
66800;26693
66900;26788
67000;26901
67100;26671
67200;26828
67300;2701
67400;27088
67500;26653
67600;26983
67700;27089
67800;27171
67900;2727
68000;27256
68100;27393
68200;27412
68300;27176
68400;27378
68500;27416
68600;27539
68700;27613
68800;27694
68900;27721
69000;27746
69100;27816
69200;27803
69300;27799
69400;27902
69500;27754
69600;2805
69700;27956
69800;28035
69900;279
70000;2809
70100;28166
70200;28192
70300;2828
70400;28418
70500;28399
70600;28342
70700;28347
70800;28471
70900;2856
71000;28677
71100;28956
71200;28642
71300;28784
71400;28759
71500;28693
71600;28863
71700;28951
71800;29092
71900;29075
72000;29026
72100;29163
72200;29079
72300;29224
72400;2936
72500;29293
72600;29116
72700;29332
72800;2946
72900;29542
73000;29504
73100;29539
73200;29605
73300;29646
73400;29727
73500;3017
73600;2974
73700;29732
73800;29582
73900;29883
74000;29857
74100;30141
74200;30055
74300;30217
74400;3012
74500;30187
74600;30211
74700;30294
74800;30298
74900;30302
75000;30438
75100;30379
75200;30475
75300;30468
75400;30553
75500;307
75600;30688
75700;30644
75800;30717
75900;30725
76000;308
76100;30912
76200;31044
76300;3096
76400;31005
76500;3104
76600;31054
76700;31114
76800;31176
76900;31088
77000;31346
77100;31378
77200;31411
77300;32052
77400;31692
77500;32019
77600;32326
77700;3195
77800;31682
77900;31743
78000;31803
78100;31776
78200;3205
78300;32348
78400;31998
78500;32171
78600;3211
78700;32078
78800;32162
78900;32691
79000;32269
79100;32236
79200;32542
79300;32515
79400;32312
79500;3241
79600;32548
79700;32542
79800;32547
79900;32593
80000;32457
80100;32614
80200;32746
80300;33088
80400;33299
80500;33214
80600;33618
80700;33166
80800;32976
80900;33006
81000;33097
