Array Size;Time
71400;28885
71500;2868
71600;29099
71700;29208
71800;29173
71900;28926
72000;29267
72100;29346
72200;29338
72300;29258
72400;2956
72500;29616
72600;29647
72700;29665
72800;29658
72900;2984
73000;29838
73100;29858
73200;29947
73300;29934
73400;30012
73500;30054
73600;2993
73700;301
73800;30041
73900;29931
74000;30176
74100;30343
74200;30317
74300;30784
74400;30923
74500;3053
74600;31622
74700;30542
74800;3096
74900;3058
75000;30698
75100;30639
75200;30742
75300;31193
75400;30877
75500;30423
75600;30914
75700;31022
75800;31006
75900;31098
76000;31002
76100;31055
76200;31415
76300;31239
76400;31169
76500;31282
76600;31249
76700;31414
76800;31482
76900;31403
77000;31439
77100;31528
77200;31437
77300;31599
77400;31675
77500;31756
77600;31762
77700;32692
77800;31804
77900;31994
78000;31973
78100;32353
78200;32058
78300;32199
78400;32057
78500;32186
78600;32396
78700;32388
78800;32187
78900;31961
79000;32385
79100;32363
79200;32923
79300;32742
79400;32652
79500;32555
79600;32539
79700;32586
79800;33302
79900;32913
80000;33004
80100;3304
80200;32778
80300;32811
80400;33284
80500;33129
80600;33288
80700;3314
80800;3301
80900;33152
81000;33201
81100;33387
81200;33547
81300;33306
81400;33351
81500;33325
81600;33486
81700;33393
81800;33447
81900;33472
82000;33524
82100;33457
82200;33688
82300;33795
82400;3384
82500;33857
82600;33926
82700;33807
82800;3402
82900;34067
83000;34072
83100;34061
83200;34287
83300;34468
83400;34542
83500;34567
83600;34552
83700;34639
83800;34596
83900;34469
84000;34773
84100;34706
84200;34993
84300;35058
84400;35126
84500;35229
84600;35214
84700;34802
84800;35721
84900;35322
85000;35357
85100;35459
85200;35317
85300;35527
85400;35623
85500;357
85600;35789
85700;35753
85800;35812
85900;35791
86000;35894
86100;3602
86200;36016
86300;36155
86400;36203
86500;36304
86600;36468
86700;36393
86800;36395
86900;36444
87000;36505
87100;36628
87200;36705
87300;36615
87400;36753
87500;36819
87600;36993
87700;36978
87800;3697
87900;37011
88000;37081
88100;37121
88200;37224
88300;37266
88400;37493
88500;37589
88600;37643
88700;37714
88800;37797
88900;37719
89000;37839
89100;37874
89200;37949
89300;37741
89400;38038
89500;37933
89600;38017
89700;3823
89800;38283
89900;38281
90000;38355
90100;3828
90200;38436
90300;38421
90400;38458
90500;39031
90600;386
90700;38445
90800;383
90900;38716
91000;3863
91100;38694
91200;38855
91300;39137
91400;38909
91500;38863
91600;38941
91700;3904
91800;38977
91900;39104
92000;39104
92100;38976
92200;3918
92300;39215
92400;3923
92500;39513
92600;39318
92700;39385
92800;39395
92900;39446
93000;3964
93100;39568
93200;39759
93300;39842
93400;39897
93500;39862
93600;3972
93700;39638
93800;39972
93900;39987
94000;39965
94100;40186
94200;40184
94300;40249
94400;40141
94500;40161
94600;40593
94700;40427
94800;40475
94900;40516
95000;40453
95100;40437
95200;4052
95300;40492
95400;40596
95500;40614
95600;40697
95700;40672
95800;408
95900;40768
96000;41087
96100;41025
96200;41103
96300;41094
96400;4103
96500;41256
96600;41295
96700;41315
96800;41326
96900;41276
97000;41437
97100;41457
97200;41703
97300;41584
97400;41517
97500;41612
97600;41543
97700;41655
97800;41683
97900;4168
98000;41611
98100;418
98200;41867
98300;41911
98400;41784
98500;42105
98600;42026
98700;42153
98800;4221
98900;42747
99000;4227
99100;4252
99200;42213
99300;42282
99400;42376
99500;42165
99600;42372
99700;42463
99800;42491
99900;42689
100000;42504
