Array Size;Time
54700;1677
54800;16823
54900;16714
55000;16875
55100;16674
55200;16996
55300;16894
55400;17061
55500;17102
55600;17244
55700;17168
55800;16936
55900;17256
56000;17254
56100;17321
56200;1734
56300;1737399999
56400;17399
56500;17427
56600;17324
56700;17452
56800;17532
56900;17443
57000;17624
57100;17474
57200;17719
57300;17515
57400;17809
57500;17577
57600;17824
57700;17859
57800;17874
57900;17993
58000;18028
58100;18103
58200;18107
58300;18102
58400;17949
58500;18124
58600;17894
58700;18151
58800;17815
58900;18238
59000;18246
59100;18329
59200;18336
59300;18248
59400;18429
59500;18205
59600;18536
59700;18263
59800;18327
59900;18598
60000;185
60100;18669
60200;18658
60300;18742
60400;18769
60500;18684
60600;18942
60700;18621
60800;18995
60900;1892
61000;191
61100;19134
61200;19191
61300;19027
61400;19199
61500;19173
61600;19306
61700;19083
61800;19371
61900;1922
62000;19395
62100;19187
62200;19454
62300;19188
62400;19476
62500;1931
62600;19296
62700;19625
62800;19336
62900;19661
63000;19718
63100;19731
63200;19782
63300;19796
63400;19669
63500;19885
63600;19667
63700;19972
63800;20014
63900;20038
64000;20158
64100;20199
64200;20071
64300;20261
64400;20099
64500;20335
64600;20183
64700;20398
64800;20197
64900;20378
65000;20287
65100;20492
65200;202
65300;20547
65400;20596
65500;20632
65600;2036
65700;20693
65800;20729
65900;20442
66000;20868
66100;20791
66200;2086
66300;20894
66400;20868
66500;20926
66600;20925
66700;2102
66800;20852
66900;21094
67000;20946
67100;21212
67200;21191
67300;21237
67400;21172
67500;21269
67600;2133
67700;21285
67800;21788
67900;21325
68000;21495
68100;21222
68200;21612
68300;21348
68400;21673
68500;21383
68600;21797
68700;21876
68800;21765
68900;21845
69000;21838
69100;21865
69200;21923
69300;21822
69400;22086
69500;22128
69600;22175
69700;22207
69800;22251
69900;22247
70000;2211
70100;22298
70200;22048
70300;22378
70400;22376
70500;22425
70600;22442
70700;22192
70800;22536
70900;222
71000;22587
71100;22426
71200;22659
71300;22721
71400;22721
71500;22727
71600;22853
71700;22782
71800;22948
71900;22658
72000;23016
72100;23003
72200;22709
72300;23017
72400;23005
72500;23288
72600;23161
72700;23193
72800;23237
72900;23103
73000;23274
73100;2337
73200;23288
73300;23535
73400;23537
73500;23545
73600;23491
73700;23328
73800;23632
73900;23324
74000;23738
74100;23703
74200;23749
74300;23752
74400;23793
74500;23442
74600;23882
74700;23942
74800;23948
74900;24021
75000;24059
75100;24111
75200;24109
75300;23967
75400;24275
75500;24361
75600;24375
75700;24408
75800;24115
75900;24466
76000;24496
76100;2406
76200;24575
76300;24456
76400;24646
76500;24719
76600;24733
76700;24405
76800;24718
76900;24765
77000;26354
77100;24876
77200;24666
77300;26059
77400;25211
77500;24947
77600;24968
77700;25043
77800;24402
77900;25128
78000;25129
78100;2517
78200;31008
78300;25359
78400;25121
78500;2541
78600;25449
78700;25195
78800;25551
78900;25589
79000;25397
79100;25569
79200;25711
79300;25655
79400;25787
79500;25438
79600;25506
79700;25865
79800;2582
79900;25838
80000;25965
80100;25961
80200;2607
80300;26077
80400;2612
80500;25885
80600;26095
80700;26213
80800;26307
80900;26532
81000;26356
81100;26826
81200;26221
81300;26488
81400;26363
81500;2627
81600;26602
81700;25926
81800;26339
81900;26642
82000;26636
82100;26616
82200;26503
82300;26772
82400;26711
82500;26644
82600;26797
82700;26819
82800;26778
82900;2687
83000;26843
83100;26772
83200;2689
83300;27003
83400;26981
83500;2688
83600;27056
83700;27028
83800;27027
83900;27129
84000;27221
84100;27156
84200;27329
84300;27352
84400;27458
84500;27107
84600;27495
84700;27476
84800;27418
84900;27507
85000;27444
85100;27498
85200;27224
85300;27536
85400;27735
85500;27529
85600;27771
85700;27773
85800;27576
85900;28068
86000;2817
86100;27897
86200;28146
86300;29374
86400;28589
86500;28018
86600;28286
86700;2797
86800;27868
86900;28159
87000;28064
87100;27937
87200;28228
87300;28269
87400;28263
87500;28222
87600;28196
87700;28411
87800;2816
87900;28335
88000;28443
88100;28503
88200;28354
88300;28732
88400;28536
88500;28294
88600;28486
88700;28485
88800;28477
88900;28518
89000;28366
89100;28559
89200;28583
89300;2865
89400;28152
89500;28736
89600;28577
89700;28456
89800;28642
89900;28631
90000;28689
90100;28636
90200;28613
90300;28805
90400;28835
90500;28567
90600;28994
90700;29042
90800;2855
90900;29121
91000;29299
91100;29193
91200;29326
91300;29153
91400;29134
91500;2927
91600;29299
91700;29416
91800;29504
91900;29462
92000;29487
92100;29551
92200;29736
92300;29571
92400;2964
92500;29485
92600;29666
92700;29577
92800;29636
92900;29694
93000;2968
93100;29614
93200;29817
93300;29866
93400;29824
93500;29746
93600;29883
93700;2996
93800;29975
93900;30048
94000;29921
94100;30052
94200;30165
94300;30124
94400;29963
94500;30221
94600;30358
94700;30348
94800;3005
94900;3049
95000;30591
95100;3086
95200;30577
95300;30631
95400;30822
95500;3123
95600;30824
95700;30621
95800;30835
95900;3096
96000;31994
96100;31888
96200;30859
96300;32454
96400;31015
96500;31354
96600;31155
96700;31324
96800;31209
96900;31038
97000;31257
97100;3133
97200;30888
97300;31264
97400;31273
97500;31326
97600;31379
97700;3141
97800;31439
97900;31629
98000;31672
98100;31554
98200;3164
98300;31642
98400;32581
98500;31883
98600;31945
98700;32251
98800;31636
98900;31871
99000;31943
99100;31985
99200;31904
99300;3245
99400;32421
99500;32281
99600;32366
99700;32333
99800;32379
99900;32277
100000;32153
