Array Size;Time
54200;21723
54300;21731
54400;21794
54500;21798
54600;21563
54700;21927
54800;2171
54900;22039
55000;22133
55100;21923
55200;22265
55300;21607
55400;22336
55500;22074
55600;22337
55700;22172
55800;22542
55900;22267
56000;22661
56100;22617
56200;22354
56300;22788
56400;22506
56500;22801
56600;22813
56700;22688
56800;22985
56900;22842
57000;2299
57100;23109
57200;23129
57300;23209
57400;2301
57500;23332
57600;2344
57700;23099
57800;23468
57900;23559
58000;23205
58100;23687
58200;23692
58300;23649
58400;23679
58500;23807
58600;23897
58700;24085
58800;2388999999
58900;23734
59000;24002
59100;2408
59200;24014
59300;24114
59400;2441
59500;2421
59600;24251
59700;24201
59800;24344
59900;24629
60000;24247
60100;24549
60200;24582
60300;24576
60400;24687
60500;24728
60600;24734
60700;24496
60800;24918
60900;24902
61000;24942
61100;25025
61200;2486
61300;25093
61400;25265
61500;25444
61600;25365
61700;25364
61800;2552
61900;25327
62000;2557
62100;25618
62200;2537
62300;2569099999
62400;25762
62500;25439
62600;25839
62700;25932
62800;25975
62900;25909
63000;25893
63100;26042
63200;2609
63300;26108
63400;26121
63500;26178
63600;25979
63700;26262
63800;26482
63900;263
64000;26552
64100;26456
64200;26349
64300;26553
64400;26667
64500;26743
64600;26502
64700;26855
64800;26972
64900;27066
65000;2687
65100;26675
65200;27125
65300;27083
65400;26876
65500;27163
65600;27266
65700;27311
65800;27162
65900;27469
66000;27537
66100;27593
66200;27683
66300;27613
66400;27596
66500;27696
66600;27735
66700;27909
66800;27907
66900;27765
67000;28079
67100;27644
67200;28161
67300;2813
67400;28226
67500;28215
67600;28261
67700;28258
67800;28269
67900;28379
68000;28757
68100;28649
68200;28603
68300;28445
68400;28636
68500;28852
68600;28833
68700;28677
68800;28931
68900;28904
69000;28562
69100;29115
69200;29178
69300;2922
69400;29131
69500;29132
69600;29001
69700;29342
69800;29356
69900;29417
70000;29349
70100;29337
70200;29678
70300;29755
70400;29745
70500;29714
70600;29777
70700;29919
70800;29971
70900;29721
71000;29884
71100;29711
71200;29959
71300;30131
71400;30265
71500;30202
71600;29976
71700;29993
71800;30379
71900;30575
72000;30573
72100;30492
72200;30567
72300;30631
72400;30675
72500;30872
72600;3057
72700;30884
72800;31062
72900;31072
73000;31132
73100;31203
73200;31274
73300;31099
73400;31217
73500;31307
73600;31466
73700;31338
73800;31475
73900;31449
74000;31343
74100;31548
74200;3156
74300;3184
74400;31949
74500;31856
74600;31975
74700;32056
74800;32081
74900;31914
75000;32257
75100;32183
75200;32138
75300;32194
75400;32127
75500;32208
75600;32442
75700;32496
75800;32326
75900;32541
76000;32498
76100;32608
76200;32695
76300;32694
76400;32804
76500;32818
76600;32907
76700;32921
76800;32964
76900;32963
77000;33036
77100;33134
77200;33127
77300;33248
77400;3328
77500;33416
77600;3346
77700;33446
77800;33572
77900;33549
78000;3368
78100;33817
78200;33913
78300;33891
78400;33869
78500;34069
78600;33653
78700;34132
78800;33967
78900;34317
79000;34375
79100;34324
79200;34419
79300;34472
79400;34538
79500;34278
79600;34587
79700;34648
79800;34587
79900;34726
80000;34689
80100;34785
80200;34842
80300;34917
80400;34953
80500;3492
80600;35161
80700;35227
80800;35143
80900;35255
81000;3539
81100;35365
81200;3529
81300;3556
81400;35612
81500;35607
81600;35768
81700;35712
81800;35837
81900;35914
82000;35941
82100;35842
82200;35685
82300;35963
82400;36007
82500;36076
82600;3609
82700;36118
82800;3616
82900;3635
83000;364
83100;36391
83200;36267
83300;36525
83400;36638
83500;36668
83600;36701
83700;36735
83800;3696
83900;36957
84000;36831
84100;37004
84200;36966
84300;37165
84400;37134
84500;37154
84600;37307
84700;37417
84800;37543
84900;37554
85000;37622
85100;3763
85200;37732
85300;37741
85400;37831
85500;37823
85600;37936
85700;37878
85800;38084
85900;38062
86000;38122
86100;38227
86200;38263
86300;38213
86400;38301
86500;3832
86600;38631
86700;38552
86800;38608
86900;38556
87000;38591
87100;38777
87200;38842
87300;38739
87400;38784
87500;38844
87600;38853
87700;38969
87800;39006
87900;38997
88000;39093
88100;39169
88200;39381
88300;39378
88400;39483
88500;39255
88600;39624
88700;3954
88800;39522
88900;39595
89000;39661
89100;39714
89200;39826
89300;39871
89400;39918
89500;39881
89600;40026
89700;40072
89800;40078
89900;40274
90000;40297
90100;40358
90200;40622
90300;40371
90400;40519
90500;40609
90600;40546
90700;40586
90800;40685
90900;40888
91000;40875
91100;40834
91200;40887
91300;41018
91400;41177
91500;41257
91600;41295
91700;41362
91800;41159
91900;413
92000;41432
92100;41424
92200;41355
92300;41537
92400;41798
92500;41634
92600;41909
92700;42021
92800;4191
92900;41927
93000;41968
93100;41832
93200;42009
93300;42137
93400;42283
93500;42476
93600;42323
93700;42476
93800;42543
93900;42689
94000;42679
94100;42729
94200;42889
94300;42917
94400;4295
94500;42867
94600;43059
94700;42836
94800;43091
94900;42886
95000;43129
95100;4313
95200;43446
95300;4327
95400;43252
95500;43574
95600;43606
95700;43564
95800;43569
95900;43663
96000;43635
96100;43587
96200;43894
96300;4386
96400;43878
96500;44009
96600;43952
96700;44287
96800;44406
96900;44141
97000;44336
97100;44318
97200;44266
97300;44585
97400;44971
97500;4493
97600;44722
97700;44877
97800;44911
97900;45056
98000;44925
98100;44759
98200;44969
98300;45061
98400;45072
98500;45177
98600;45114
98700;45382
98800;45423
98900;45471
99000;45504
99100;45678
99200;45705
99300;4558
99400;45895
99500;46055
99600;45866
99700;45935
99800;45924
99900;45932
100000;46082
